variant,soc_enabled,soc_threshold,soc_neighbor_coupling,soc_align_relax,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_topple_steps,soc_topple_events_total,soc_topple_size_mean,soc_branch_ratio
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,21,0.4140625,0.0078125,0.49005740238802437,2.1947486320197123,198.99999999999983,7.5,522.0,1330.0,2.5478927203065136,1.139729762666423
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,19,0.4140625,0.0,0.508697450335912,1.9454694338250234,198.99999999999983,12.5,559.0,2010.0,3.5957066189624327,1.1023045403421747
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,20,0.359375,0.0,0.38376825851511454,2.6339992857319534,198.99999999999983,17.5,572.0,2065.0,3.61013986013986,1.0986573263280792
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,17,0.296875,0.0,1.0930062797117768,3.8313886273062185,198.99999999999983,12.5,570.0,2230.0,3.912280701754386,1.089056647316753
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,22,0.3125,0.0078125,0.27224773708950895,6.330190478808965,198.99999999999983,12.5,511.0,1328.0,2.598825831702544,1.1522976968565204
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,23,0.390625,0.0078125,1.401683887193327,0.01004496396170004,198.99999999999983,12.5,574.0,1970.0,3.43205574912892,1.1182511980941299
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,25,0.3984375,0.0,1.2744289768009618,0.37942842379025615,198.99999999999983,22.5,557.0,2057.0,3.6929982046678638,1.11271768299646
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,28,0.390625,0.0078125,1.5519484006460647,3.845669700825103,198.99999999999983,12.5,563.0,1789.0,3.177619893428064,1.0983209060611197
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,24,0.3515625,0.0078125,0.7901612424649175,1.770855738816658,198.99999999999983,12.5,560.0,1800.0,3.2142857142857144,1.1334085165480514
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,27,0.359375,0.015625,1.760712983161909,1.5192742869099116,198.99999999999983,17.5,573.0,2295.0,4.005235602094241,1.1160465457231192
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,1,0.3671875,0.25,1.9223553820107262,6.83265186652419,198.99999999999983,7.5,565.0,1786.0,3.161061946902655,1.0874775293658272
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,26,0.28125,0.015625,2.691750837322847,3.819011378992032,198.99999999999983,12.5,542.0,2083.0,3.8431734317343174,1.1121868068263632
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,0,0.3828125,0.109375,0.5593852275538866,2.085106807892259,166.1448276417427,22.5,483.0,1292.0,2.6749482401656315,1.091212211025489
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,29,0.3359375,0.0078125,3.950259953802659,4.383673847488988,198.99999999999983,7.5,535.0,1667.0,3.1158878504672898,1.1102303127584028
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,2,0.2890625,0.1953125,0.7154952301609008,2.1924951563090853,198.99999999999983,17.5,558.0,1943.0,3.482078853046595,1.0939457410732096
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,4,0.2890625,0.1875,1.0321921594781813,3.912057862026887,198.99999999999983,12.5,579.0,1934.0,3.3402417962003454,1.074913931704589
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,3,0.2890625,0.1796875,0.4249677791744329,2.962469606298396,171.19376420382804,12.5,581.0,2263.0,3.8950086058519795,1.0706444991789819
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,7,0.4375,0.2109375,0.7799252450475197,3.9631262932113716,198.99999999999983,12.5,536.0,1913.0,3.5690298507462686,1.0703319681357064
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,5,0.2734375,0.2734375,1.0779823646553222,3.0525624742304323,198.99999999999983,12.5,580.0,2263.0,3.9017241379310343,1.08590020610746
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,6,0.296875,0.1953125,1.1401139760196521,1.9647178841581772,198.99999999999983,12.5,559.0,2060.0,3.6851520572450807,1.0881461181192364
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,9,0.28125,0.203125,3.242522558003883,1.269543066026873,198.99999999999983,17.5,571.0,2187.0,3.830122591943958,1.084284448494975
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,8,0.3671875,0.1953125,0.44319346000932425,2.812194515953627,198.99999999999983,22.5,588.0,2481.0,4.219387755102041,1.0697393133083082
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,10,0.3984375,0.1875,2.8561588339870645,2.119226812430106,198.99999999999983,12.5,522.0,1483.0,2.8409961685823757,1.0729602717606554
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,13,0.3515625,0.21875,1.4546635948611415,6.933497082192309,198.99999999999983,12.5,580.0,2025.0,3.4913793103448274,1.077008800065795
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,15,0.390625,0.25,2.0370582224794043,0.02867045533355111,198.99999999999983,12.5,578.0,1891.0,3.2716262975778547,1.0692979560397238
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,16,0.3828125,0.21875,0.27020334389716194,0.0901997597202676,198.99999999999983,12.5,556.0,1875.0,3.3723021582733814,1.0884219934219934
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,12,0.3515625,0.2109375,0.46367845959396276,9.035984610057424,198.99999999999983,12.5,576.0,2404.0,4.173611111111111,1.0742123721688936
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,11,0.203125,0.2265625,0.20453725771308873,4.150294232902434,198.99999999999983,17.5,563.0,2584.0,4.589698046181172,1.0939244128745906
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,14,0.40625,0.1484375,0.33385251823571804,5.008093667844434,198.99999999999983,27.5,482.0,1037.0,2.1514522821576763,1.0991287991287992
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,17,0.359375,0.203125,1.82087677254818,0.04808579206472289,198.99999999999983,12.5,575.0,2065.0,3.591304347826087,1.0829530999391628
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,18,0.2734375,0.2109375,0.8492021721739177,2.1446308402528715,198.99999999999983,7.5,583.0,2222.0,3.811320754716981,1.107731276932308
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,20,0.34375,0.2734375,0.6570126998909472,0.0001164506902624723,198.99999999999983,7.5,568.0,1842.0,3.242957746478873,1.0942663793192893
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,19,0.34375,0.140625,3.411212348016241,0.053315787102438436,198.99999999999983,27.5,490.0,1185.0,2.4183673469387754,1.1018964845651962
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,21,0.2890625,0.1796875,0.8423535638939683,0.8672472651362746,123.3422268501464,17.5,567.0,2340.0,4.126984126984127,1.0767806790774987
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,25,0.3984375,0.2265625,0.5206261023853852,0.8928617376875714,198.99999999999983,12.5,562.0,2004.0,3.565836298932384,1.0727400050929463
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,24,0.3515625,0.203125,0.293225173475267,0.3940873017901378,198.99999999999983,17.5,565.0,2085.0,3.690265486725664,1.0982255431723518
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,22,0.28125,0.1875,0.2707644685565464,3.0363657028357447,198.99999999999983,12.5,591.0,2123.0,3.5922165820642977,1.0736460855528651
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,23,0.1953125,0.2578125,0.9075167898529897,0.7169353669251813,198.99999999999983,22.5,561.0,1963.0,3.499108734402852,1.0746272031539887
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,26,0.3125,0.21875,0.4345074073380178,1.6056632694720483,198.99999999999983,17.5,591.0,2375.0,4.018612521150592,1.089172658791303
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,27,0.3359375,0.2578125,2.443429319229712,0.00048760088081447115,198.99999999999983,12.5,557.0,2008.0,3.6050269299820465,1.074936609154235
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,28,0.3359375,0.1953125,0.36719673176437534,2.2243678677574708,198.99999999999983,12.5,551.0,2343.0,4.252268602540835,1.0709550045913683
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.3,29,0.3203125,0.2109375,1.8515041649166109,1.0668741433441622,198.99999999999983,12.5,538.0,1972.0,3.6654275092936803,1.0636445594546153
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,3,0.46875,0.0,0.3454439121061719,5.062005217470569,124.63351406298972,7.5,589.0,2277.0,3.865874363327674,1.074687868820522
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,2,0.375,0.0,1.2584103313054305,2.228856837340165,198.99999999999983,7.5,576.0,3249.0,5.640625,1.0618089591567852
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,1,0.359375,0.0,0.4108526747456926,0.3584911262773873,198.99999999999983,12.5,589.0,3457.0,5.869269949066214,1.0584658467949282
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,0,0.3359375,0.0,0.24005547788916118,6.0080743353018935,198.99999999999983,22.5,598.0,3435.0,5.7441471571906355,1.0670214951621986
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,4,0.3046875,0.0078125,0.4650876242572274,1.1122558980478918,198.99999999999983,7.5,586.0,2321.0,3.960750853242321,1.1041324582350223
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,6,0.375,0.0078125,0.2991131566932745,11.259806537378703,198.99999999999983,0.0,569.0,2609.0,4.585237258347979,1.0707972485261217
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,7,0.375,0.0,0.3899126481315618,2.5036276992937747,198.99999999999983,7.5,590.0,3546.0,6.010169491525423,1.0649511842286234
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,5,0.34375,0.0,0.8677217460089218,2.417503134618189,198.99999999999983,7.5,592.0,3462.0,5.847972972972973,1.0653962225028215
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,9,0.3984375,0.0,0.3398933834622131,4.555569602701293,127.23889703168291,12.5,569.0,2962.0,5.205623901581722,1.067930107669648
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,10,0.375,0.0,0.22954485622933027,6.5925931021151,198.99999999999983,0.0,591.0,3508.0,5.93570219966159,1.0650319125319125
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,8,0.328125,0.0078125,0.7415609725277302,9.428625409987209,198.99999999999983,7.5,593.0,3548.0,5.983136593591905,1.0514278514278514
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,11,0.3203125,0.0078125,0.2738231659145824,6.502661097712641,198.99999999999983,17.5,578.0,2642.0,4.570934256055363,1.0747645576068452
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,12,0.3671875,0.0,0.14303397518448138,7.39356284356563,198.99999999999983,12.5,596.0,3645.0,6.115771812080537,1.0564099672503033
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,14,0.4375,0.0078125,2.1467964569043767,2.4356611803774904,198.99999999999983,7.5,587.0,3087.0,5.258943781942079,1.051732856639
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,15,0.3984375,0.0234375,0.12940555373563953,5.01078843725317,198.99999999999983,12.5,556.0,2550.0,4.586330935251799,1.0712921262921264
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,13,0.328125,0.0,1.6788753398843494,8.744975447233868,198.99999999999983,12.5,584.0,3315.0,5.676369863013699,1.060661122753747
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,19,0.4453125,0.0,0.40074180852321545,0.865448722654011,198.99999999999983,17.5,578.0,2826.0,4.889273356401384,1.0801676082438647
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,17,0.3984375,0.0078125,0.6952254746148253,0.08715035412065644,198.99999999999983,7.5,561.0,3515.0,6.265597147950089,1.0540633295859136
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,21,0.4296875,0.015625,0.7607750637377845,9.085730701344307,198.99999999999983,12.5,566.0,2711.0,4.789752650176679,1.0815061934999468
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,16,0.3359375,0.0,0.36476504042233665,4.02173861456893,198.99999999999983,7.5,588.0,3084.0,5.244897959183674,1.0762098258490682
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,18,0.390625,0.0078125,0.5474996097132417,4.990409151910548,198.99999999999983,17.5,564.0,2254.0,3.99645390070922,1.097600613319974
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,22,0.3671875,0.0078125,0.32556272238589573,3.496069115013443,198.99999999999983,7.5,590.0,3633.0,6.157627118644068,1.0635895843451022
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,23,0.421875,0.0,0.579809411724293,1.7600902933155524,198.99999999999983,17.5,583.0,2932.0,5.029159519725558,1.0875922450020388
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,20,0.296875,0.0,0.2862092727995293,6.0204146025458565,198.99999999999983,12.5,595.0,3306.0,5.556302521008403,1.074527006850239
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,24,0.40625,0.0078125,1.5295100280539893,4.953581635741407,198.99999999999983,17.5,556.0,2517.0,4.526978417266187,1.0892093192093193
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,0,0.40625,0.1796875,0.519363754948632,6.1876616157170075,198.99999999999983,0.0,572.0,2578.0,4.506993006993007,1.0613517830680703
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,28,0.4375,0.0,0.644126667859619,4.73054117920266,198.99999999999983,17.5,576.0,3212.0,5.576388888888889,1.0685553362970917
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,26,0.4140625,0.0,1.0709839118438398,6.240462086040623,198.99999999999983,7.5,586.0,3455.0,5.895904436860068,1.0534931669358518
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,25,0.3359375,0.0,0.2674963073892707,6.811826733474362,198.99999999999983,17.5,591.0,3324.0,5.624365482233503,1.0894261781200962
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,27,0.3046875,0.015625,0.42173520729362934,3.8485294334721876,198.99999999999983,17.5,558.0,2219.0,3.9767025089605736,1.0943712879978589
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,1,0.328125,0.1875,2.026745187445776,0.8972020893573681,198.99999999999983,12.5,567.0,2920.0,5.149911816578483,1.0587817382506635
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.1,29,0.4296875,0.0,0.2560688911693622,3.3014645949008625,198.99999999999983,12.5,596.0,3323.0,5.575503355704698,1.0549870530962968
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,4,0.3984375,0.21875,0.7126031021468686,5.379262529077566,198.99999999999983,12.5,584.0,2436.0,4.171232876712328,1.054112554112554
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,5,0.296875,0.21875,1.2277156419007718,1.9525886859567223,182.31081486457717,12.5,559.0,2894.0,5.177101967799643,1.055285072354965
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,2,0.28125,0.1875,0.8809567466393831,2.9904954426922647,198.99999999999983,12.5,589.0,2769.0,4.701188455008489,1.062223514391882
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,3,0.3046875,0.1640625,0.3251471493472851,5.682212298204232,198.99999999999983,12.5,600.0,3149.0,5.248333333333333,1.070897387717087
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,9,0.328125,0.2109375,0.7913920403807533,7.80043995201136,198.99999999999983,22.5,587.0,2995.0,5.1022146507666095,1.063362789088045
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,6,0.2734375,0.2109375,0.6579340750181235,9.90167532663014,198.99999999999983,12.5,587.0,3164.0,5.390119250425895,1.0665747458836197
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,7,0.3359375,0.203125,0.30789435049981506,1.7668663170512626,198.99999999999983,0.0,590.0,3387.0,5.740677966101695,1.0519750151753549
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,8,0.2578125,0.125,0.43013806304289876,3.8919292190386927,198.99999999999983,7.5,549.0,2160.0,3.9344262295081966,1.0751454395158775
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,10,0.3828125,0.203125,0.3253291693703377,3.010303398595677,198.99999999999983,12.5,591.0,3415.0,5.77834179357022,1.063225603814364
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,12,0.390625,0.125,0.24582193915192793,8.002897035073344,76.78031170408792,17.5,537.0,2676.0,4.983240223463687,1.0540424067282084
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,13,0.3984375,0.25,0.9269706078897243,0.06043476089113042,198.99999999999983,7.5,567.0,2332.0,4.112874779541446,1.0701002619288837
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,11,0.21875,0.234375,1.206774836650146,2.57808622330545,198.99999999999983,7.5,594.0,3433.0,5.779461279461279,1.0492536084863238
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,15,0.390625,0.2421875,0.18364972920046665,1.8980342833509778,198.99999999999983,0.0,592.0,2834.0,4.787162162162162,1.034976022285667
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,14,0.3203125,0.2265625,0.4920511082194467,0.0062731120221036765,198.99999999999983,12.5,595.0,3202.0,5.381512605042017,1.0407618802820824
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,16,0.2578125,0.234375,0.30996231256722845,5.354871254989728,198.99999999999983,12.5,598.0,3062.0,5.120401337792642,1.0582412422864684
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,17,0.2890625,0.1953125,0.2627158127970522,5.128353732317651,66.29100066456124,7.5,583.0,3222.0,5.526586620926244,1.0524081082260284
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,18,0.375,0.203125,0.15030973702989558,0.2705953916772778,129.9826169925258,7.5,587.0,2946.0,5.018739352640545,1.0707936119625538
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,20,0.3515625,0.1328125,0.23505613976991724,7.966111720189274,145.41880136545979,12.5,544.0,1762.0,3.238970588235294,1.1032043667402784
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,19,0.3203125,0.2265625,0.5134294182612367,1.009604569751398,125.31827050246703,12.5,587.0,2946.0,5.018739352640545,1.0523923673027769
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,22,0.34375,0.1796875,0.21668733585781766,7.783910456496966,198.99999999999983,7.5,563.0,2612.0,4.63943161634103,1.0868072139058114
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,23,0.34375,0.2421875,0.5270466506992147,0.606245260507894,198.99999999999983,7.5,593.0,2835.0,4.780775716694772,1.0603699088074088
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,21,0.359375,0.109375,0.7849174877613959,4.197300192784307,198.99999999999983,7.5,562.0,2101.0,3.7384341637010676,1.0930382699099277
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,24,0.3203125,0.171875,0.552146431866373,5.008384268883187,198.99999999999983,12.5,600.0,3566.0,5.943333333333333,1.041912189145323
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,25,0.296875,0.1484375,1.1921838912618439,5.080280815105616,198.99999999999983,7.5,560.0,3885.0,6.9375,1.0550419633682815
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,26,0.359375,0.1953125,0.18299079028132534,3.6701599894055685,137.4844712546814,7.5,585.0,3741.0,6.394871794871795,1.050847235068629
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,27,0.359375,0.2109375,0.27311242587784995,3.5846340643322323,198.99999999999983,12.5,565.0,2436.0,4.311504424778761,1.0614346055835417
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,28,0.2890625,0.1484375,0.588847943128664,5.740832526706225,198.99999999999983,0.0,551.0,3505.0,6.361161524500908,1.064928125647377
soc_th036_cp022_rx000,True,0.36,0.22,0.0,1.3,29,0.3671875,0.203125,1.5049724008286023,5.763322696935606,198.99999999999983,0.0,595.0,2703.0,4.542857142857143,1.0601696753434722
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,4,0.4296875,0.015625,0.9184788281304034,1.8487618831077643,198.99999999999983,7.5,571.0,2881.0,5.045534150612959,1.0796588085403875
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,0,0.3984375,0.0,0.5563366882174109,4.875342968311006,198.99999999999983,22.5,592.0,3426.0,5.787162162162162,1.0538100241220574
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,3,0.3828125,0.0078125,0.47176755462803704,0.863273224477679,198.99999999999983,12.5,579.0,3460.0,5.975820379965458,1.068882630503585
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,2,0.359375,0.0,1.4349968962305324,8.060450379606662,198.99999999999983,17.5,597.0,3562.0,5.966499162479062,1.0592707022656687
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,6,0.2734375,0.0078125,0.19502963715520652,1.5484040550154854,198.99999999999983,17.5,556.0,2411.0,4.336330935251799,1.0847825797825796
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,5,0.34375,0.0,0.7743182101212173,3.349290094217856,198.99999999999983,7.5,595.0,3671.0,6.169747899159664,1.0762778000151738
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,1,0.28125,0.0,0.9175442558290953,3.9281896820686732,198.99999999999983,17.5,594.0,4243.0,7.143097643097643,1.0588793255280238
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,7,0.3515625,0.0078125,1.0499981903677484,4.922263375880756,198.99999999999983,7.5,569.0,2897.0,5.0913884007029875,1.0799896357554808
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,9,0.3671875,0.0,0.6868907962094769,4.244891556185209,198.99999999999983,12.5,595.0,3365.0,5.65546218487395,1.0591070364243271
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,8,0.34375,0.0,1.7548883281334937,3.8113603106299245,198.99999999999983,22.5,591.0,3847.0,6.509306260575296,1.0508467177088945
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,10,0.3984375,0.0,0.7610723425548961,5.663125663206605,198.99999999999983,12.5,599.0,4893.0,8.168614357262104,1.0340781262693848
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,13,0.3984375,0.015625,1.4832329066454828,2.2069023445342184,198.99999999999983,12.5,575.0,3028.0,5.266086956521739,1.1040672187994216
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,12,0.3125,0.0,1.703560956629166,4.243541777788646,198.99999999999983,17.5,586.0,3612.0,6.163822525597269,1.0786941754965886
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,11,0.2890625,0.0,0.3140685379793791,2.022068259604281,198.99999999999983,12.5,595.0,3310.0,5.563025210084033,1.071024049370009
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,14,0.2890625,0.0078125,0.28456712666874323,2.2198997449921416,198.99999999999983,17.5,593.0,3828.0,6.455311973018549,1.051767515048765
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,15,0.3203125,0.015625,0.5494444387786038,4.16677734566072,198.99999999999983,17.5,580.0,3319.0,5.722413793103448,1.076110188309213
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,16,0.375,0.0,0.5049772329911342,4.74736149302805,198.99999999999983,7.5,564.0,2533.0,4.49113475177305,1.0750573533433214
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,18,0.453125,0.0078125,0.3795437852516272,3.565080477542317,198.99999999999983,7.5,594.0,3654.0,6.151515151515151,1.0600923342313477
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,17,0.3828125,0.0,1.046377337954936,2.459920504041055,150.5810067845694,7.5,582.0,3776.0,6.487972508591065,1.0437718084397238
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,19,0.390625,0.0078125,1.2624996760950529,3.8619209945752058,198.99999999999983,12.5,556.0,3873.0,6.965827338129497,1.053335752070661
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,21,0.484375,0.0,0.5381614151064553,3.8055709051166815,198.99999999999983,7.5,584.0,2191.0,3.7517123287671232,1.1092134280813526
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,20,0.4140625,0.0,0.7537166251254593,1.7621023448645614,198.99999999999983,17.5,583.0,3799.0,6.516295025728988,1.075907704491216
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,23,0.3515625,0.0,1.9362448320414274,3.1877136863419597,198.99999999999983,12.5,595.0,4180.0,7.025210084033613,1.045802051288612
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,22,0.328125,0.0078125,4.7607126911976705,0.02100924933980191,198.99999999999983,12.5,558.0,2168.0,3.8853046594982077,1.0927736635995164
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,24,0.4921875,0.0,0.6283506069159394,3.576583860102293,159.99199353851378,17.5,590.0,3777.0,6.401694915254238,1.0570487358275733
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,0,0.3828125,0.15625,0.8048026991437113,1.3445478871528735,198.99999999999983,12.5,559.0,2067.0,3.697674418604651,1.0836346697905836
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,25,0.390625,0.0078125,3.512288712980907,0.3064060487427231,198.99999999999983,17.5,561.0,3161.0,5.634581105169341,1.0765171658698445
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,26,0.328125,0.0078125,3.958663391497777,2.738779933347892,198.99999999999983,17.5,577.0,3379.0,5.856152512998267,1.045723520788625
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,28,0.421875,0.0078125,0.9624461507820972,4.76691848786413,198.99999999999983,7.5,548.0,3258.0,5.945255474452555,1.0676078611259812
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,27,0.328125,0.015625,0.5252830213145432,4.457105385132073,198.99999999999983,17.5,541.0,2593.0,4.792975970425139,1.089077013521458
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,1,0.296875,0.234375,1.4797700366201008,4.137986012409581,198.99999999999983,12.5,559.0,2463.0,4.40608228980322,1.077491310959053
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.1,29,0.359375,0.0078125,0.6485997878858488,3.541719645160049,198.99999999999983,12.5,600.0,3806.0,6.343333333333334,1.0536053158708567
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,2,0.3125,0.2421875,0.4147149448178116,3.29950704678143,198.99999999999983,7.5,578.0,2790.0,4.826989619377162,1.0781464106854055
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,4,0.4296875,0.1875,0.3451435341806054,5.541201560283191,198.99999999999983,22.5,547.0,2373.0,4.338208409506398,1.0669423830138116
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,3,0.3125,0.1875,0.3856978447007643,3.0883164744516254,198.99999999999983,17.5,574.0,3350.0,5.83623693379791,1.04865195851653
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,5,0.3671875,0.2109375,1.4826074730191419,0.36366712732721823,198.99999999999983,12.5,548.0,2959.0,5.399635036496351,1.053212367563373
soc_th036_cp022_rx003,True,0.36,0.22,0.03,1.3,6,0.3046875,0.21875,0.4200204696076993,1.042120985633869,198.99999999999983,12.5,580.0,3587.0,6.18448275862069,1.0699548388667561
