gain,seed,delta_safe,varh,safe_soc,safe_base
0.5,94,-0.046875,0.04132414201239605,0.3359375,0.3828125
0.5,95,0.1328125,0.04177072733841392,0.421875,0.2890625
0.5,96,-0.1171875,0.040627466927539414,0.296875,0.4140625
0.5,98,-0.015625,0.04110949526633354,0.328125,0.34375
0.5,97,-0.109375,0.040194544210013027,0.2421875,0.3515625
0.5,100,0.0390625,0.037246842894135955,0.3984375,0.359375
0.5,101,-0.125,0.040257220542482666,0.296875,0.421875
0.5,99,-0.03125,0.040979243733676105,0.296875,0.328125
0.5,102,-0.0703125,0.041195023602103344,0.2734375,0.34375
0.5,103,-0.078125,0.040993131479699324,0.3984375,0.4765625
0.5,104,0.0546875,0.03941493988343444,0.40625,0.3515625
0.5,105,0.015625,0.04212506752685465,0.3046875,0.2890625
0.5,107,-0.03125,0.04171020711391909,0.296875,0.328125
0.5,106,-0.1015625,0.039779290890301404,0.234375,0.3359375
0.5,108,0.046875,0.0398071033313617,0.390625,0.34375
0.5,109,-0.046875,0.036660662592299255,0.296875,0.34375
0.5,110,-0.0703125,0.040319991193661364,0.25,0.3203125
0.5,111,0.1171875,0.04035812965617189,0.421875,0.3046875
0.5,112,0.109375,0.040131577596606176,0.3359375,0.2265625
0.5,113,0.015625,0.04162612083998505,0.3671875,0.3515625
0.5,114,-0.03125,0.04134108759244736,0.3515625,0.3828125
0.5,115,0.0390625,0.039519501093322175,0.3046875,0.265625
0.5,116,-0.125,0.039452028169423475,0.2578125,0.3828125
0.5,117,0.0,0.042853873180260224,0.3046875,0.3046875
0.5,118,-0.0546875,0.03794437583457228,0.3203125,0.375
0.5,119,0.0,0.04005217378612789,0.34375,0.34375
0.75,4,0.03125,0.040176387001667035,0.328125,0.296875
0.75,3,0.1171875,0.04427969172830209,0.4296875,0.3125
0.75,0,-0.1640625,0.0428866070282061,0.265625,0.4296875
0.75,6,0.015625,0.04173771397311172,0.328125,0.3125
0.75,2,0.0625,0.038925358530320864,0.375,0.3125
0.75,1,0.0546875,0.038670897994192564,0.328125,0.2734375
0.75,7,-0.0078125,0.04268621329820998,0.3515625,0.359375
0.75,5,-0.015625,0.0413683623169604,0.265625,0.28125
0.75,9,-0.0234375,0.03946062907374902,0.359375,0.3828125
0.75,8,0.078125,0.0390194014764349,0.4296875,0.3515625
0.75,10,-0.0390625,0.04272570083799439,0.328125,0.3671875
0.75,14,0.0234375,0.04265055403320865,0.4140625,0.390625
0.75,11,0.0078125,0.04052836011127364,0.3125,0.3046875
0.75,12,0.015625,0.03921779428179249,0.3515625,0.3359375
0.75,13,0.0703125,0.03889813034526957,0.40625,0.3359375
0.75,15,0.03125,0.042076966672363304,0.375,0.34375
0.75,16,-0.0234375,0.04306102198596479,0.328125,0.3515625
0.75,21,0.03125,0.03958666799132811,0.3671875,0.3359375
0.75,18,-0.03125,0.03728751006105446,0.3515625,0.3828125
0.75,17,0.03125,0.0427498288291958,0.2578125,0.2265625
0.75,22,0.140625,0.040410475930602985,0.3984375,0.2578125
0.75,19,-0.0625,0.042366200757057666,0.2421875,0.3046875
0.75,20,0.1171875,0.03984188466260015,0.328125,0.2109375
0.75,23,-0.09375,0.04106252375667035,0.28125,0.375
0.75,24,0.0546875,0.04075312505089694,0.328125,0.2734375
0.75,27,0.078125,0.043393798968835356,0.3515625,0.2734375
0.75,28,0.0546875,0.03940075642057221,0.390625,0.3359375
0.75,25,0.1015625,0.040152799206413306,0.3828125,0.28125
0.75,30,0.125,0.04095242906587639,0.3515625,0.2265625
0.75,29,0.1953125,0.040916027848073376,0.4609375,0.265625
0.75,26,-0.078125,0.039581879653650745,0.296875,0.375
0.75,31,0.0546875,0.043531062400474815,0.359375,0.3046875
0.75,32,0.078125,0.03933002291899755,0.3515625,0.2734375
0.75,37,0.15625,0.041068204981652555,0.4296875,0.2734375
0.75,36,0.1171875,0.03964420529473201,0.4453125,0.328125
0.75,33,-0.0078125,0.041621658988763584,0.328125,0.3359375
0.75,35,0.1484375,0.039122169934603546,0.390625,0.2421875
0.75,34,-0.0078125,0.03779834756636742,0.3125,0.3203125
0.75,38,-0.0390625,0.04376419572931647,0.2890625,0.328125
0.75,39,-0.03125,0.04094990309876525,0.3828125,0.4140625
0.75,40,0.0546875,0.037026272549103914,0.3359375,0.28125
0.75,42,0.03125,0.03900756676913039,0.3515625,0.3203125
0.75,41,-0.046875,0.037557844680037734,0.3203125,0.3671875
0.75,43,-0.015625,0.03980349809513653,0.3125,0.328125
0.75,47,0.0078125,0.04075669056410607,0.3515625,0.34375
0.75,46,0.109375,0.03957669319079886,0.40625,0.296875
0.75,45,0.1171875,0.04045953635834792,0.328125,0.2109375
0.75,44,0.0625,0.040273444860009444,0.2890625,0.2265625
0.75,48,0.046875,0.04108370061446715,0.3984375,0.3515625
0.75,49,-0.0078125,0.04036719635266548,0.265625,0.2734375
0.75,50,-0.078125,0.03962546012489445,0.3125,0.390625
0.75,52,0.046875,0.0400830835447023,0.328125,0.28125
0.75,53,0.0546875,0.03969530825494771,0.40625,0.3515625
0.75,51,0.0703125,0.040475154373775586,0.4140625,0.34375
0.75,54,0.0234375,0.042931393938641815,0.34375,0.3203125
0.75,55,0.125,0.03660061023580126,0.453125,0.328125
0.75,58,0.015625,0.04294636051881883,0.3828125,0.3671875
0.75,56,0.0390625,0.03689577530455524,0.375,0.3359375
0.75,57,0.015625,0.0395897090491363,0.3359375,0.3203125
0.75,63,0.03125,0.04266650444782374,0.3515625,0.3203125
