variant,speed_ratio,seed,safe_frac,captured_frac,soc_branch_ratio,soc_pred_entropy_var
soc_v3_eg14_th036,1.2,187,0.4296875,0.0390625,1.0039126601385246,0.031622934548745166
soc_v3_eg14_th036,1.2,188,0.3515625,0.1328125,1.0045445542893654,0.033016785546586346
soc_v3_eg14_th036,1.2,189,0.2890625,0.09375,1.002964269978926,0.033231023340084716
soc_v3_eg14_th036,1.2,191,0.3671875,0.03125,1.0033015400539482,0.03316721946038259
soc_v3_eg14_th036,1.2,190,0.3828125,0.0703125,1.0037468761509474,0.03279017364554531
soc_v3_eg14_th036,1.2,193,0.390625,0.1171875,1.0059448295531892,0.03422088463519503
soc_v3_eg14_th036,1.2,192,0.3203125,0.09375,1.0037355090645814,0.03302515813425002
soc_v3_eg14_th036,1.2,194,0.328125,0.1015625,1.0044232920875233,0.03243210563586043
soc_v3_eg14_th036,1.2,195,0.421875,0.109375,1.0057505915898504,0.035004852473715535
soc_v3_eg14_th036,1.2,196,0.2578125,0.046875,1.0024632967384104,0.032894554207963285
soc_v3_eg14_th036,1.2,197,0.390625,0.0703125,1.0052649204746038,0.034160613111224265
soc_v3_eg14_th036,1.3,80,0.375,0.28125,1.005061455515706,0.032353274619037226
soc_v3_eg14_th036,1.2,199,0.3984375,0.078125,1.0038420820897238,0.034441092925271
soc_v3_eg14_th036,1.2,198,0.359375,0.09375,1.0039175951850672,0.03252409020314481
soc_v3_eg14_th036,1.3,81,0.3515625,0.2265625,1.0075854813124792,0.03639045798373775
soc_v3_eg14_th036,1.3,82,0.3203125,0.3046875,1.0077027576077324,0.03522664064411375
soc_v3_eg14_th036,1.3,83,0.3671875,0.296875,1.006879757089917,0.03364307236475946
soc_v3_eg14_th036,1.3,84,0.2578125,0.296875,1.0044767054092598,0.03671828794829403
soc_v3_eg14_th036,1.3,85,0.28125,0.328125,1.0072961497518498,0.03515814197485162
soc_v3_eg14_th036,1.3,86,0.4296875,0.25,1.0051536226970925,0.03456544450475953
soc_v3_eg14_th036,1.3,89,0.4140625,0.15625,1.0051014977701764,0.035945339443391934
soc_v3_eg14_th036,1.3,88,0.25,0.2734375,1.0039606809896462,0.035069379618589316
soc_v3_eg14_th036,1.3,87,0.2109375,0.2265625,1.0042652567984478,0.0358111271491679
soc_v3_eg14_th036,1.3,90,0.3046875,0.1640625,1.0049446722603346,0.031201346219749237
soc_v3_eg14_th036,1.3,91,0.375,0.2421875,1.004896202023495,0.03223691050730768
soc_v3_eg14_th036,1.3,93,0.390625,0.09375,1.0043817635053096,0.035304797721008065
soc_v3_eg14_th036,1.3,92,0.2578125,0.25,1.0041013512947998,0.034758018230669874
soc_v3_eg14_th036,1.3,94,0.390625,0.2890625,1.0056551624375596,0.033585880290546856
soc_v3_eg14_th036,1.3,95,0.28125,0.3203125,1.0030565630896286,0.03548308721337476
soc_v3_eg14_th036,1.3,96,0.3671875,0.2890625,1.0056247926207038,0.03552900588149953
soc_v3_eg14_th036,1.3,97,0.2890625,0.1875,1.0079069054499343,0.03658339224239779
soc_v3_eg14_th036,1.3,98,0.3046875,0.21875,1.0063025822816118,0.034409783761724586
soc_v3_eg14_th036,1.3,99,0.2109375,0.2734375,1.0072962539577062,0.03186682930766506
soc_v3_eg14_th036,1.3,101,0.4453125,0.171875,1.0060742517259775,0.03540020939996975
soc_v3_eg14_th036,1.3,100,0.2578125,0.28125,1.0041892663100143,0.0336667418681297
soc_v3_eg14_th036,1.3,102,0.34375,0.2578125,1.0040518199202264,0.034620902314481325
soc_v3_eg14_th036,1.3,104,0.2421875,0.3203125,1.0053331128121914,0.03363242846652125
soc_v3_eg14_th036,1.3,103,0.3046875,0.125,1.0040046579788646,0.033867368072973573
soc_v3_eg14_th036,1.3,105,0.2421875,0.2265625,1.005075609357771,0.035497030609207926
soc_v3_eg14_th036,1.3,106,0.234375,0.265625,1.0038625714105536,0.03415523789225326
soc_v3_eg14_th036,1.3,107,0.3125,0.234375,1.004925775546349,0.03280745922900806
soc_v3_eg14_th036,1.3,108,0.4140625,0.25,1.0051586947396973,0.03499007561728578
soc_v3_eg14_th036,1.3,109,0.265625,0.265625,1.0036751950401783,0.03402029434050527
soc_v3_eg14_th036,1.3,110,0.3203125,0.28125,1.0047737632590554,0.03429384334842036
soc_v3_eg14_th036,1.3,111,0.2890625,0.34375,1.006515073424302,0.03572222011057968
soc_v3_eg14_th036,1.3,113,0.4375,0.2734375,1.0076930495051524,0.03342573531442135
soc_v3_eg14_th036,1.3,112,0.390625,0.171875,1.0062218057686025,0.03237519216516546
soc_v3_eg14_th036,1.3,114,0.3515625,0.2265625,1.0053730444064481,0.034542855762214074
soc_v3_eg14_th036,1.3,115,0.28125,0.1953125,1.004452074585637,0.03250161107438213
soc_v3_eg14_th036,1.3,116,0.328125,0.2265625,1.0052267409267852,0.0345206885963671
soc_v3_eg14_th036,1.3,117,0.3828125,0.234375,1.0072920535124215,0.033164586522410756
soc_v3_eg14_th036,1.3,118,0.296875,0.1953125,1.0042287798774294,0.03399193321339916
soc_v3_eg14_th036,1.3,121,0.4375,0.2421875,1.0067857112116585,0.03349440967588657
soc_v3_eg14_th036,1.3,119,0.375,0.2265625,1.0063219985205594,0.0339971910171815
soc_v3_eg14_th036,1.3,120,0.328125,0.1484375,1.0048245773687314,0.03392993190224593
soc_v3_eg14_th036,1.3,122,0.328125,0.28125,1.0063077818092623,0.03417075317146658
soc_v3_eg14_th036,1.3,123,0.3203125,0.21875,1.0057780770199407,0.03264397472037857
soc_v3_eg14_th036,1.3,125,0.3359375,0.28125,1.0081638667921053,0.0351550232170408
soc_v3_eg14_th036,1.3,124,0.421875,0.140625,1.0048642975258633,0.032031170528920794
soc_v3_eg14_th036,1.3,126,0.3671875,0.3125,1.003499329215617,0.036034459249713664
soc_v3_eg14_th036,1.3,127,0.296875,0.2265625,1.0053037938874523,0.037205575924488074
soc_v3_eg14_th036,1.3,128,0.25,0.2265625,1.005006568718352,0.03402762410981675
soc_v3_eg14_th036,1.3,129,0.328125,0.265625,1.0053998856583022,0.03326203531151083
soc_v3_eg14_th036,1.3,130,0.28125,0.1953125,1.003605375188932,0.036318297380653446
soc_v3_eg14_th036,1.3,131,0.453125,0.28125,1.0034296801837752,0.03482070003045872
soc_v3_eg14_th036,1.3,132,0.3828125,0.21875,1.0079881674293982,0.03543440668860022
soc_v3_eg14_th036,1.3,133,0.3203125,0.265625,1.0041183116332446,0.033444722455929714
soc_v3_eg14_th036,1.3,134,0.390625,0.1953125,1.0063347566439702,0.03303889196102777
soc_v3_eg14_th036,1.3,135,0.3671875,0.28125,1.0054871279773858,0.03329459341207876
soc_v3_eg14_th036,1.3,136,0.3359375,0.1875,1.0033886787509265,0.033136047216617705
soc_v3_eg14_th036,1.3,137,0.328125,0.2109375,1.0065699825600731,0.03426429017721322
soc_v3_eg14_th036,1.3,138,0.3046875,0.28125,1.0049841920644857,0.033148174954934925
soc_v3_eg14_th036,1.3,139,0.2265625,0.15625,1.0048048870240611,0.03173251718514106
soc_v3_eg14_th036,1.3,140,0.265625,0.328125,1.0075478497210255,0.032974140143853
soc_v3_eg14_th036,1.3,141,0.375,0.171875,1.0043562979093017,0.03408524909597932
soc_v3_eg14_th036,1.3,142,0.328125,0.296875,1.0039715413692862,0.03637717507046888
soc_v3_eg14_th036,1.3,143,0.296875,0.25,1.007610050451037,0.03565000823729931
soc_v3_eg14_th036,1.3,144,0.3515625,0.21875,1.0056290571472013,0.03379858265642087
soc_v3_eg14_th036,1.3,145,0.3984375,0.1875,1.0041856973687,0.03130900662528846
soc_v3_eg14_th036,1.3,146,0.3828125,0.28125,1.0054094657168393,0.03350717499729637
soc_v3_eg14_th036,1.3,148,0.3359375,0.296875,1.0047369989742978,0.034693157892570325
soc_v3_eg14_th036,1.3,147,0.2265625,0.296875,1.0040131137632518,0.03388516776956611
soc_v3_eg14_th036,1.3,149,0.3203125,0.28125,1.0067120269976304,0.037190629728330045
soc_v3_eg14_th036,1.3,150,0.3046875,0.265625,1.0052864183279893,0.034773511439957994
soc_v3_eg14_th036,1.3,152,0.390625,0.203125,1.004134514187938,0.03820179817158575
soc_v3_eg14_th036,1.3,151,0.28125,0.171875,1.0049706242682248,0.03441435643365195
soc_v3_eg14_th036,1.3,153,0.40625,0.1953125,1.007212516179858,0.032395981907772604
soc_v3_eg14_th036,1.3,154,0.296875,0.2734375,1.0062517032133147,0.032397065291976994
soc_v3_eg14_th036,1.3,155,0.3515625,0.28125,1.0044858549095796,0.0359489012617792
soc_v3_eg14_th036,1.3,156,0.2734375,0.2421875,1.0043659490582608,0.03220336009345964
soc_v3_eg14_th036,1.3,157,0.3046875,0.21875,1.0050572420277573,0.03497309509355147
soc_v3_eg14_th036,1.3,159,0.390625,0.2734375,1.0052111567079385,0.034287534036139405
soc_v3_eg14_th036,1.3,158,0.2578125,0.25,1.0039403811950822,0.03169733188981637
soc_v3_eg14_th036,1.3,160,0.265625,0.2734375,1.0054868710689298,0.03480456094673508
soc_v3_eg14_th036,1.3,161,0.390625,0.265625,1.0078015972446315,0.03510300389850173
soc_v3_eg14_th036,1.3,162,0.25,0.234375,1.0045025781117076,0.03272300483263447
soc_v3_eg14_th036,1.3,163,0.3828125,0.1953125,1.0031340204163077,0.03644817566924583
soc_v3_eg14_th036,1.3,165,0.3984375,0.296875,1.0043328672259202,0.033743123617383165
soc_v3_eg14_th036,1.3,164,0.375,0.1640625,1.0046888718152132,0.03336799954486717
soc_v3_eg14_th036,1.3,166,0.21875,0.21875,1.006650670874175,0.03659088584458285
soc_v3_eg14_th036,1.3,167,0.3125,0.2265625,1.0036006934763755,0.03398039338620084
soc_v3_eg14_th036,1.3,168,0.2890625,0.3046875,1.006292305491703,0.035783410865366974
soc_v3_eg14_th036,1.3,169,0.328125,0.296875,1.0046067112458121,0.03468823911996449
soc_v3_eg14_th036,1.3,170,0.34375,0.1796875,1.0065445248238456,0.03270525640675737
soc_v3_eg14_th036,1.3,171,0.3515625,0.2578125,1.0057373031623142,0.03443156310537017
soc_v3_eg14_th036,1.3,173,0.34375,0.28125,1.005147531563519,0.03674504618295304
soc_v3_eg14_th036,1.3,172,0.3203125,0.21875,1.004722275112925,0.03528310106442059
soc_v3_eg14_th036,1.3,175,0.2734375,0.3046875,1.0033698974746939,0.034478167924682335
soc_v3_eg14_th036,1.3,174,0.3125,0.15625,1.0045012355490588,0.03442916582839346
soc_v3_eg14_th036,1.3,176,0.2890625,0.265625,1.0050463206834466,0.03314317938563366
soc_v3_eg14_th036,1.3,177,0.3515625,0.2734375,1.0050580421793744,0.034868134386228794
soc_v3_eg14_th036,1.3,178,0.2109375,0.3203125,1.007322471759928,0.0326898058106066
soc_v3_eg14_th036,1.3,179,0.3125,0.28125,1.005725708180621,0.03438336756053954
soc_v3_eg14_th036,1.3,180,0.265625,0.2421875,1.004615502113734,0.03266635103933753
soc_v3_eg14_th036,1.3,181,0.2734375,0.2265625,1.0053643140852437,0.03180264899875514
soc_v3_eg14_th036,1.3,182,0.3046875,0.265625,1.006533952060258,0.03333784495866233
soc_v3_eg14_th036,1.3,184,0.2890625,0.296875,1.0042562382871727,0.03673915250173289
soc_v3_eg14_th036,1.3,183,0.2578125,0.1875,1.0047582006692266,0.03370923762850252
soc_v3_eg14_th036,1.3,185,0.3359375,0.265625,1.0044879640448356,0.035572194801863105
soc_v3_eg14_th036,1.3,187,0.328125,0.2578125,1.0067936596925064,0.031085928070713854
soc_v3_eg14_th036,1.3,186,0.28125,0.171875,1.005379451651573,0.03214159189082421
soc_v3_eg14_th036,1.3,189,0.3515625,0.2890625,1.0049503242733457,0.03405287054292983
soc_v3_eg14_th036,1.3,188,0.3125,0.2734375,1.0045449005941636,0.034856934676649104
soc_v3_eg14_th036,1.3,190,0.390625,0.21875,1.005450945437433,0.03415067779041169
soc_v3_eg14_th036,1.3,191,0.3515625,0.25,1.003653685751822,0.03447653720131701
soc_v3_eg14_th036,1.3,192,0.34375,0.15625,1.004019118711832,0.0328584018238567
soc_v3_eg14_th036,1.3,193,0.265625,0.2421875,1.0048293553812342,0.033690663980025175
soc_v3_eg14_th036,1.3,194,0.3125,0.234375,1.005535701355197,0.034758871774550955
soc_v3_eg14_th036,1.3,195,0.2734375,0.1953125,1.0053198662521199,0.03479261715605489
soc_v3_eg14_th036,1.3,197,0.3046875,0.2890625,1.0065531692899978,0.035602766729832744
soc_v3_eg14_th036,1.3,196,0.2578125,0.2734375,1.0028622870913015,0.03255315904996059
soc_v3_eg14_th036,1.3,199,0.296875,0.296875,1.0058179275665737,0.03582528032992037
soc_v3_eg14_th036,1.3,198,0.375,0.1328125,1.0050458584495165,0.03711786920386191
soc_v3_eg14_th036,1.4,80,0.2734375,0.421875,1.0067840677915814,0.03700656313028694
soc_v3_eg14_th036,1.4,81,0.2890625,0.375,1.0072064482427423,0.034657884919972466
soc_v3_eg14_th036,1.4,82,0.3359375,0.328125,1.0071676058961359,0.03461437636471997
soc_v3_eg14_th036,1.4,84,0.375,0.4140625,1.0077685872141355,0.03442877559436764
soc_v3_eg14_th036,1.4,85,0.28125,0.3515625,1.0076247974440107,0.034721143078220024
soc_v3_eg14_th036,1.4,83,0.2265625,0.2890625,1.0036961389581616,0.03639125131120339
soc_v3_eg14_th036,1.4,86,0.203125,0.3671875,1.0104425203384857,0.036172054399326484
soc_v3_eg14_th036,1.4,87,0.2890625,0.328125,1.0068342764824356,0.033435269295115096
soc_v3_eg14_th036,1.4,88,0.265625,0.453125,1.011480597914617,0.033395972580805615
soc_v3_eg14_th036,1.4,89,0.21875,0.46875,1.0081314887767834,0.03308309120734009
soc_v3_eg14_th036,1.4,90,0.3359375,0.4765625,1.007996854039541,0.03546556374361321
soc_v3_eg14_th036,1.4,91,0.265625,0.4375,1.0090004135953383,0.035736460503735
soc_v3_eg14_th036,1.4,92,0.3046875,0.4296875,1.006072717351339,0.03541546540048955
soc_v3_eg14_th036,1.4,93,0.265625,0.4609375,1.00629613478136,0.03543864147306194
soc_v3_eg14_th036,1.4,94,0.3359375,0.4375,1.0091635582390532,0.03549260038079177
soc_v3_eg14_th036,1.4,96,0.2578125,0.421875,1.0092394978796873,0.034839597071611994
soc_v3_eg14_th036,1.4,97,0.40625,0.3359375,1.0090921433195459,0.03221780278930037
soc_v3_eg14_th036,1.4,95,0.25,0.34375,1.008803319747714,0.03542571005248484
soc_v3_eg14_th036,1.4,98,0.28125,0.2734375,1.005695292379415,0.03410318959408169
soc_v3_eg14_th036,1.4,101,0.3203125,0.4375,1.0088656814170833,0.03267485004189749
soc_v3_eg14_th036,1.4,99,0.203125,0.3125,1.006657731928719,0.03430208739550368
soc_v3_eg14_th036,1.4,100,0.2734375,0.421875,1.0063151594032689,0.03263121585461166
soc_v3_eg14_th036,1.4,102,0.28125,0.421875,1.0066213681983271,0.03736666247399004
soc_v3_eg14_th036,1.4,103,0.3046875,0.3203125,1.008184473328574,0.03587115024709697
soc_v3_eg14_th036,1.4,104,0.21875,0.453125,1.0072352699441631,0.032439999006459386
soc_v3_eg14_th036,1.4,105,0.234375,0.4296875,1.0065797264076002,0.035934924568319614
soc_v3_eg14_th036,1.4,106,0.3203125,0.421875,1.0055960989030412,0.03301881025131644
soc_v3_eg14_th036,1.4,109,0.3515625,0.40625,1.01623148752371,0.033400309473769096
soc_v3_eg14_th036,1.4,108,0.2578125,0.46875,1.0097456235231272,0.03369769031180977
soc_v3_eg14_th036,1.4,107,0.203125,0.3203125,1.0044742244652807,0.03356217894167221
soc_v3_eg14_th036,1.4,110,0.28125,0.3046875,1.006069166681295,0.033312850033970755
soc_v3_eg14_th036,1.4,113,0.2890625,0.3671875,1.0062751935874625,0.032846919913885844
soc_v3_eg14_th036,1.4,111,0.2578125,0.390625,1.0072793089117018,0.033624885922886316
soc_v3_eg14_th036,1.4,112,0.3046875,0.296875,1.0054700833226606,0.03553951585948235
soc_v3_eg14_th036,1.4,114,0.3125,0.40625,1.0070528978757876,0.036120787584982966
soc_v3_eg14_th036,1.4,115,0.3046875,0.3828125,1.0073331437301822,0.03501763977468246
soc_v3_eg14_th036,1.4,116,0.3046875,0.3984375,1.007614050412406,0.03601753524506215
soc_v3_eg14_th036,1.4,117,0.296875,0.390625,1.0115099423320362,0.03556338039935433
soc_v3_eg14_th036,1.4,118,0.3125,0.375,1.007624668163643,0.033393048086836095
soc_v3_eg14_th036,1.4,119,0.3203125,0.421875,1.0116433247835415,0.034330133782972075
soc_v3_eg14_th036,1.4,121,0.328125,0.3125,1.0053187454287782,0.03651676529409958
soc_v3_eg14_th036,1.4,120,0.3359375,0.265625,1.0054528817119055,0.03300113589601306
soc_v3_eg14_th036,1.4,122,0.2734375,0.375,1.0068449836228808,0.03707774693676376
soc_v3_eg14_th036,1.4,123,0.28125,0.328125,1.0055273022030875,0.036622932436544804
soc_v3_eg14_th036,1.4,124,0.3046875,0.4453125,1.0070878130678569,0.034065907883799935
soc_v3_eg14_th036,1.4,125,0.171875,0.46875,1.0047160081164224,0.03198317707808183
soc_v3_eg14_th036,1.4,126,0.15625,0.4921875,1.0090445342387002,0.03356713893248045
soc_v3_eg14_th036,1.4,127,0.1875,0.4375,1.0071068975632358,0.03310549292343223
soc_v3_eg14_th036,1.4,128,0.3203125,0.3515625,1.0103282621830658,0.035739122309106836
soc_v3_eg14_th036,1.4,129,0.25,0.4296875,1.0068620558473387,0.036047627323869555
soc_v3_eg14_th036,1.4,130,0.3125,0.359375,1.0116079988906252,0.03491982244556549
soc_v3_eg14_th036,1.4,132,0.3046875,0.4609375,1.0060993024520284,0.0369405078457507
soc_v3_eg14_th036,1.4,131,0.203125,0.390625,1.0053831933674922,0.035392786672458224
soc_v3_eg14_th036,1.4,133,0.3125,0.4375,1.006181344631688,0.03282769119273499
soc_v3_eg14_th036,1.4,134,0.3046875,0.421875,1.0064792321819758,0.03755840256402937
soc_v3_eg14_th036,1.4,136,0.2421875,0.4375,1.0082050903707818,0.034053907313434134
soc_v3_eg14_th036,1.4,135,0.25,0.3671875,1.0053867732794315,0.03350889513143996
soc_v3_eg14_th036,1.4,137,0.2265625,0.4453125,1.0080049291441386,0.03592868957892402
soc_v3_eg14_th036,1.4,138,0.25,0.453125,1.0096783741796995,0.03422267739514459
soc_v3_eg14_th036,1.4,139,0.3359375,0.2890625,1.006532184981876,0.037602513078804946
soc_v3_eg14_th036,1.4,141,0.40625,0.3515625,1.0224498569084655,0.034621535638162906
soc_v3_eg14_th036,1.4,140,0.234375,0.4375,1.0085277533854788,0.03378211433378811
soc_v3_eg14_th036,1.4,142,0.25,0.4140625,1.0081450956049354,0.03303403586853918
soc_v3_eg14_th036,1.4,144,0.3203125,0.453125,1.0111131345935247,0.03726436910173907
soc_v3_eg14_th036,1.4,143,0.3125,0.46875,1.0056525209577418,0.035050069845668226
soc_v3_eg14_th036,1.4,145,0.265625,0.3125,1.0073385148005851,0.0329694939544601
soc_v3_eg14_th036,1.4,146,0.28125,0.40625,1.0075473267045356,0.035294527556791216
soc_v3_eg14_th036,1.4,147,0.3203125,0.4296875,1.0065649038178353,0.03256934775659267
soc_v3_eg14_th036,1.4,149,0.40625,0.4296875,1.0122315025227797,0.034311909287867474
soc_v3_eg14_th036,1.4,148,0.375,0.2890625,1.0118011364377437,0.03375122247937018
soc_v3_eg14_th036,1.4,150,0.3203125,0.3984375,1.0122088380501646,0.03390036734392726
soc_v3_eg14_th036,1.4,151,0.2578125,0.421875,1.004529181053791,0.03646350114552666
soc_v3_eg14_th036,1.4,152,0.3203125,0.390625,1.0073117690051203,0.03278764983048063
soc_v3_eg14_th036,1.4,153,0.3203125,0.3046875,1.0085382690913387,0.03521930000072392
soc_v3_eg14_th036,1.4,154,0.3125,0.3515625,1.0073214776108141,0.038545937524156436
soc_v3_eg14_th036,1.4,156,0.2109375,0.421875,1.0057878270844103,0.03556842467098093
soc_v3_eg14_th036,1.4,155,0.140625,0.421875,1.0057517565287803,0.03490703895326125
soc_v3_eg14_th036,1.4,157,0.265625,0.296875,1.0049321792039465,0.035052391664915784
soc_v3_eg14_th036,1.4,159,0.2578125,0.375,1.0067867754648838,0.03406968037555345
soc_v3_eg14_th036,1.4,158,0.25,0.3984375,1.0052844398646914,0.035627299187717676
soc_v3_eg14_th036,1.4,160,0.28125,0.2421875,1.0052669044689175,0.03261434431776089
soc_v3_eg14_th036,1.4,161,0.265625,0.421875,1.007171729067448,0.035104856727814736
soc_v3_eg14_th036,1.4,162,0.34375,0.390625,1.0079795496743253,0.03190214116945277
soc_v3_eg14_th036,1.4,163,0.265625,0.4765625,1.0072769454388484,0.03501538768995302
soc_v3_eg14_th036,1.4,164,0.265625,0.3046875,1.005926333439608,0.032201004493163245
soc_v3_eg14_th036,1.4,165,0.25,0.4765625,1.0079275041626101,0.03459002737043093
soc_v3_eg14_th036,1.4,166,0.28125,0.4453125,1.006785499387667,0.03731881840608748
soc_v3_eg14_th036,1.4,167,0.2265625,0.5,1.0066213697358846,0.034443362318638614
soc_v3_eg14_th036,1.4,169,0.3359375,0.34375,1.0152048893925871,0.0366011300367944
soc_v3_eg14_th036,1.4,168,0.28125,0.453125,1.0384889861507025,0.03643116567403311
soc_v3_eg14_th036,1.4,170,0.359375,0.3984375,1.0067620174822303,0.03551959778293397
soc_v3_eg14_th036,1.4,171,0.3125,0.421875,1.004710587310086,0.03306393876480253
soc_v3_eg14_th036,1.4,172,0.3671875,0.375,1.0204677151219292,0.036132849703787905
soc_v3_eg14_th036,1.4,173,0.328125,0.359375,1.0180448016943235,0.03290608310275372
soc_v3_eg14_th036,1.4,174,0.1875,0.4453125,1.0061952911225942,0.0326571122875588
soc_v3_eg14_th036,1.4,175,0.3046875,0.390625,1.0069567517086973,0.03420454151577185
soc_v3_eg14_th036,1.4,177,0.28125,0.3984375,1.0100676906889838,0.03606585699424604
soc_v3_eg14_th036,1.4,176,0.2578125,0.40625,1.0062850278347089,0.034641144917783445
soc_v3_eg14_th036,1.4,178,0.25,0.453125,1.006558950881166,0.03506562611805119
soc_v3_eg14_th036,1.4,179,0.3515625,0.359375,1.007263157955218,0.03471301540750391
soc_v3_eg14_th036,1.4,180,0.234375,0.4453125,1.0080837450328186,0.03392902002191126
soc_v3_eg14_th036,1.4,181,0.2421875,0.3671875,1.0068047884804239,0.03347254356995967
soc_v3_eg14_th036,1.4,182,0.328125,0.3828125,1.0095364395649387,0.034177540487049844
soc_v3_eg14_th036,1.4,185,0.2890625,0.453125,1.0076708380229817,0.03431353168149975
soc_v3_eg14_th036,1.4,183,0.1171875,0.421875,1.005002313204789,0.03480106163332153
soc_v3_eg14_th036,1.4,184,0.3125,0.2734375,1.0084116019848395,0.032295335586618186
soc_v3_eg14_th036,1.4,186,0.2890625,0.3515625,1.0058184395517362,0.03416522470035465
soc_v3_eg14_th036,1.4,187,0.3828125,0.390625,1.0108058315269828,0.03547617854412193
soc_v3_eg14_th036,1.4,188,0.265625,0.4296875,1.007134699915976,0.035488777299322316
soc_v3_eg14_th036,1.4,189,0.359375,0.359375,1.0093213853128316,0.034501067071261486
soc_v3_eg14_th036,1.4,190,0.2890625,0.4609375,1.0066310003106564,0.036163874379216726
soc_v3_eg14_th036,1.4,191,0.265625,0.421875,1.0049692583596932,0.0359907006841217
soc_v3_eg14_th036,1.4,192,0.234375,0.484375,1.0091491055933726,0.034124062304978005
soc_v3_eg14_th036,1.4,193,0.34375,0.234375,1.0066422149988663,0.034252337395102334
soc_v3_eg14_th036,1.4,195,0.25,0.4375,1.0050725177274955,0.03580441394261888
soc_v3_eg14_th036,1.4,194,0.28125,0.3515625,1.0095971696882542,0.03348656273524437
soc_v3_eg14_th036,1.4,196,0.2734375,0.40625,1.0076242725005506,0.03297788772864598
soc_v3_eg14_th036,1.4,197,0.203125,0.46875,1.006424911974934,0.03466465628611469
soc_v3_eg14_th036,1.4,198,0.2734375,0.4609375,1.009737777220373,0.03272183974870979
soc_v3_eg14_th036,1.4,199,0.3046875,0.4375,1.0085948487662362,0.036500735761114955
