variant,soc_enabled,soc_entropy_gain,soc_threshold,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_branch_ratio,soc_topple_steps,soc_pred_entropy_var,soc_entropy_fluct_mean
baseline,False,,,1.2,35,0.3203125,0.0390625,0.77686009433266,4.3505493798561465,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,36,0.3359375,0.0625,3.579357708780138,7.981731967874457,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,37,0.390625,0.0625,0.7737526568735446,1.6984442715198655,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,38,0.4453125,0.0390625,3.834783444788696,0.1585058759379235,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,39,0.46875,0.0546875,0.8763449196173951,1.4578494566219191,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,40,0.3515625,0.0546875,0.22512540710369522,0.00010932815319721645,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,41,0.4140625,0.0234375,0.8034893030851481,5.935253630684477,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,44,0.3359375,0.0390625,0.45174098023607057,4.167196908359722,187.27379522611363,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,43,0.421875,0.0234375,0.6672783971601669,0.6163016065704253,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,42,0.3671875,0.0546875,1.2328685197073928,0.4893510923257075,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,45,0.3203125,0.0703125,3.1646569697590237,0.021083793612117478,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,46,0.3359375,0.1015625,2.7680926664283008,7.768466505918487,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,47,0.3359375,0.0703125,0.3034784924876274,2.0009319488103885,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,48,0.3125,0.0703125,0.8491479994662918,3.010042922337363,198.99999999999983,32.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,49,0.390625,0.03125,0.2427144122924932,0.0069400477700616615,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,50,0.296875,0.0703125,0.9344723574277172,1.1785824024778733,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,51,0.3046875,0.046875,4.763878922500681,1.8447276552167853,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,52,0.421875,0.0625,0.5945683980397483,1.058677098651377,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,53,0.3828125,0.046875,0.39274316381762897,0.0055244255523822965,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,54,0.390625,0.0625,0.8570090910993129,6.066532601226274,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,55,0.4375,0.046875,0.20244279424708714,2.4267977894685155,126.18133989869801,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,56,0.28125,0.046875,1.533426801150511,3.668270327776064,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,57,0.375,0.015625,0.8666324463414075,3.962401586673892,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,58,0.3125,0.0703125,2.0542197633058987,1.1066621946419781,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,60,0.3984375,0.09375,1.5498124064518228,0.9178470033382765,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,59,0.3828125,0.046875,0.4539359242782307,0.0008037513562206187,126.44570989355901,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,62,0.5078125,0.0703125,0.6170233423592971,2.2304626435740356,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,61,0.3515625,0.046875,1.7807160835395863,0.555569422434161,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,63,0.2578125,0.0390625,0.40244576476833815,1.4972835684909414,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,64,0.2421875,0.0625,0.9042178141144888,3.8948826774731877,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,65,0.4453125,0.03125,3.5491092260169874,0.6590344405166595,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,66,0.34375,0.0625,1.4483974151328132,2.237883389091613,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,67,0.375,0.046875,0.34926845014342295,5.453688643468701,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,68,0.3359375,0.0625,0.818823435571848,1.327509904064535,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,69,0.34375,0.0390625,0.9523609891556369,3.4620337293224615,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,70,0.3515625,0.03125,2.18377739834267,4.658279143535023,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,71,0.375,0.0390625,1.8136905458717913,1.4883877463737631,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,72,0.390625,0.0625,0.9656293967511974,2.9584651935887316,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,73,0.3125,0.0234375,2.403072656890791,1.0813351796837687,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,74,0.328125,0.0390625,1.700196840231879,1.9611996560643166,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,75,0.46875,0.0625,2.2470762905303276,1.5281473059733073,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,77,0.3046875,0.03125,2.5355734624803126,2.8723111015064866,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,78,0.4140625,0.046875,0.9822900297197197,0.22918407410552097,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,76,0.2734375,0.0546875,1.0459718091657848,2.002408920757538,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.2,79,0.4140625,0.046875,0.7758939504521762,1.9875158253718737,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,0,0.3046875,0.140625,1.291610031218876,1.3177955171829356,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,1,0.3046875,0.21875,3.4531701153443093,0.0007603257528767354,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,2,0.328125,0.2890625,0.5659261609229339,0.25847880183525346,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,3,0.34375,0.15625,1.4269315437075092,0.044583761672148614,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,4,0.3671875,0.171875,0.8424635487718234,4.842511265707221,187.011242285344,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,6,0.3828125,0.140625,1.5639560051874917,0.007096870593758345,198.99999999999983,32.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,5,0.3359375,0.25,2.4881202997449945,3.65826636744363,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,7,0.3046875,0.2109375,0.4524696267874129,0.9459955735443878,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,9,0.3828125,0.25,1.3303925634579585,0.004500592019412859,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,8,0.359375,0.2265625,1.9185439840724963,0.005558185579407939,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,10,0.359375,0.203125,0.4498055113180043,1.1058247140174624e-05,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,11,0.2578125,0.203125,0.2661583850688678,1.593011428188852,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,12,0.3515625,0.2265625,1.4991523518116632,1.9113316548739905,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,13,0.265625,0.21875,0.937536238245599,1.3920421481005025,128.74980051861826,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,14,0.4296875,0.15625,3.93401048971731,1.7048069621635735,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,15,0.2734375,0.234375,3.6923985570515665,1.1572351544111714,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,16,0.390625,0.2109375,2.414894739600194,5.557663067793323e-06,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,17,0.359375,0.125,1.4163418950452138,0.7584553988024393,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,19,0.359375,0.28125,0.3448109777860454,3.710210422986982,75.14466382721866,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,18,0.359375,0.2578125,4.877643760875478,1.9651565547569818,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,20,0.3125,0.2578125,1.5968877811547093,1.6964237406682026,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,22,0.3125,0.1875,0.2541761360091826,1.4496573260351042,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,21,0.328125,0.21875,0.6766258776200661,2.4898980004661873,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,23,0.3671875,0.2265625,0.9940236359851561,3.3711871239308824,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,24,0.34375,0.2109375,0.9370903558121999,1.0780318459715148,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,25,0.390625,0.203125,1.064727696031517,0.2277823558545819,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,27,0.359375,0.203125,1.2635643903162588,1.0510597463294125,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,26,0.25,0.21875,0.32393815520506947,2.471625158093419,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,28,0.40625,0.1171875,1.005568865432445,0.49260100363802006,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,30,0.3515625,0.21875,2.2263405443904176,3.9988484305909853,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,29,0.3125,0.1796875,2.909172201817388,0.05709036654011269,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,31,0.2890625,0.2265625,0.8836019670354005,1.7034214197170683,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,32,0.3203125,0.234375,0.6841548059310228,1.7407012541849403,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,33,0.359375,0.2265625,0.9862803356449986,1.5273065739602287,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,35,0.25,0.2421875,1.4490174430654312,0.7208415289135862,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,34,0.3125,0.109375,0.32670948584695636,5.949841843105628,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,36,0.453125,0.1953125,1.944635438700736,8.839103490720493,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,37,0.265625,0.2109375,0.9459640611138926,0.9088784620140659,143.02248306182875,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,38,0.34375,0.296875,0.8940336544370397,7.712483874576836,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,39,0.3828125,0.2109375,4.129494675619381,0.0025278957577824315,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,40,0.3828125,0.203125,0.3886834286710057,1.8256061268837152,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,42,0.3515625,0.2109375,0.9966872609668599,0.001355533376450493,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,41,0.3359375,0.1640625,3.3062555745000037,4.1270942843210765,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,43,0.4140625,0.1953125,1.6886970761548201,1.991354289661361,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,44,0.2890625,0.2265625,0.7432259027197767,0.2850886356279693,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,45,0.3828125,0.1640625,1.2554790502829145,3.007706869837564,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,46,0.3515625,0.2734375,1.1841798473177114,0.3651133241890874,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,47,0.296875,0.1484375,2.0629834678232584,3.498240750835188,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,48,0.3203125,0.125,2.375918066571194,0.004729210315564051,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,49,0.2421875,0.2109375,1.1237577326903645,0.9586822010183884,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,50,0.375,0.2265625,2.084144819992972,7.724655888345517e-06,198.99999999999983,37.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,51,0.3828125,0.2265625,1.1332108017339724,1.116051974911491,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,52,0.3984375,0.1484375,0.563867039649833,0.1034810607753786,147.00719221108724,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,53,0.2734375,0.125,7.357346004238525,0.1904687358971791,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,54,0.28125,0.21875,4.345800869564805,4.607942530483909,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,55,0.3828125,0.2109375,1.8884381056249284,0.004189248885461121,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,57,0.34375,0.2421875,0.30613681402261467,0.1155545070751147,178.75267818435213,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,56,0.3828125,0.171875,1.0364043381738774,4.0985581681543115,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,59,0.328125,0.2734375,4.786520471144211,0.07409250637565594,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,58,0.328125,0.21875,0.9946173995869899,3.912361775325913,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,60,0.296875,0.234375,0.900287845203041,0.005516033142793949,128.786191786621,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,61,0.28125,0.1640625,0.36441694845632244,3.5645367233832665,108.68599975512468,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,62,0.2421875,0.2578125,2.295739624304192,1.17155584166058,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,63,0.4140625,0.2265625,1.381464960833407,0.03915505332036427,173.6991143225874,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,64,0.3046875,0.234375,0.9133710657161718,4.093971804213125,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,65,0.3828125,0.2421875,0.8256667059237442,4.227562570941288,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,67,0.3046875,0.1875,0.5852296643972742,1.9415527404571076,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,66,0.3828125,0.1796875,0.9131924119480287,1.1314977853908552,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,68,0.3359375,0.1875,2.7792106560204934,0.01641575353699432,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,69,0.421875,0.1328125,2.947840299344333,0.7162390887496959,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,70,0.3203125,0.1953125,1.3969477256499678,3.041458076482353,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,71,0.375,0.2578125,0.3120316498736122,4.702764606905649,180.83971400042944,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,72,0.421875,0.1875,0.2615449079458164,2.8592277572952884,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,73,0.328125,0.2578125,0.8956922661658924,3.184570549837089,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,74,0.34375,0.1953125,1.6365317667658135,0.8458385572075406,198.5975696306845,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,75,0.34375,0.2734375,1.5855522387246737,2.3363599654882634,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,76,0.2578125,0.1640625,2.2904583375895253,0.286914657711532,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,77,0.421875,0.1484375,0.5198041404903205,0.19181075360594815,177.51493256992296,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,78,0.2421875,0.2265625,1.0104748537446762,0.05359228194957345,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.3,79,0.3359375,0.203125,0.24257841269235422,3.088981729356637,155.81647076947854,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,0,0.3359375,0.421875,1.173701307458579,1.3816965944363687e-07,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,1,0.3359375,0.453125,3.0312497594218284,0.0015024515199252091,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,2,0.3515625,0.3984375,0.6220685361483387,2.8760874338529275e-09,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,3,0.28125,0.453125,1.8221239046294635,1.1724453189666377,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,4,0.3671875,0.3515625,0.19204670042269575,5.447724591983352,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,5,0.34375,0.234375,0.5767268401262157,0.1465619048643559,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,6,0.265625,0.3828125,1.033248357346813,0.0001279393784012728,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,7,0.265625,0.3828125,0.7852816385713143,0.4565855238556739,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,9,0.3828125,0.3984375,1.3076344087787035,4.1980335642215865e-05,148.00877804921038,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,8,0.3125,0.4140625,0.9216835797180942,0.38980852589742954,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,10,0.2578125,0.34375,1.8496771573805526,0.0012864331821991592,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,11,0.3203125,0.265625,2.6762852633073546,3.2774424039005203,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,12,0.2890625,0.3828125,1.819055141036486,0.37906454508394544,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,13,0.296875,0.2890625,0.13198490635895357,3.572708305213565,112.76362755287566,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,14,0.2890625,0.421875,2.7348291489647965,0.00021842797870751712,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,16,0.3125,0.4140625,0.7926651957592986,0.0012753872479109155,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,17,0.296875,0.328125,0.23837042014672047,4.253779060573851,74.95538796841382,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,15,0.3359375,0.390625,3.053386942254912,0.02415059116842838,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,18,0.3046875,0.40625,0.17086440596390556,0.04566276932515892,63.31422960407301,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,19,0.328125,0.375,2.2040107351862432,6.282381012966301,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,20,0.3125,0.3515625,3.7814387088862214,0.9387521812280979,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,21,0.3203125,0.203125,0.4237890560459894,2.732724243001028,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,22,0.34375,0.421875,1.0660856652280537,0.006369115724531518,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,24,0.3046875,0.4296875,0.8272100201406465,3.546319606406306e-08,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,23,0.2734375,0.375,0.5955709572329584,7.259528702117264,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,25,0.2265625,0.34375,3.000517177709623,0.2307513781212997,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,26,0.2578125,0.3984375,1.026164068892618,0.47088760284147785,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,27,0.2890625,0.265625,2.510140099736807,0.0027033735852461634,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,28,0.265625,0.375,0.9548934008167588,2.353888383297227,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,29,0.265625,0.3828125,3.1364769621232655,8.041203633974401,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,30,0.3125,0.3671875,0.7135347120137681,0.04749667175119373,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,31,0.25,0.4296875,3.8381051628010776,0.6313051702838618,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,33,0.28125,0.4140625,0.22645543341932164,4.0079526183116965e-06,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,32,0.40625,0.1953125,1.4127714426223463,1.367503754082116,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,34,0.2890625,0.3515625,2.5387073616462406,0.004880080141551379,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,36,0.3359375,0.4140625,2.8602574224657755,0.0016053654981470124,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,35,0.3046875,0.3125,1.0652249382878156,0.347967127013682,182.44714721629884,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,37,0.3125,0.421875,0.8980183765542893,1.9138843843969808,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,38,0.2890625,0.390625,2.394388530586891,2.0138471539133014,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,39,0.3671875,0.234375,5.313181614117253,0.0012985003339285224,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,41,0.3125,0.3046875,4.3205511764883875,0.9431515401617423,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,40,0.375,0.28125,0.48540876014782364,3.461017125914678,198.99999999999983,32.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,42,0.328125,0.390625,0.2509166640604456,0.020351642241089336,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,43,0.25,0.328125,0.9956878091314174,0.12871208428406233,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,44,0.203125,0.421875,3.2766845889002307,1.13338406818859,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,45,0.3125,0.390625,0.8232260968900622,1.11022173620534e-06,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,46,0.3125,0.421875,2.1998213665354704,0.1874987091333885,198.99999999999983,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,47,0.2734375,0.4140625,1.6271447188853712,0.0004935771086306745,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,49,0.2421875,0.4140625,2.006385301881833,2.3002289093257966,198.99999999999983,22.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,48,0.3515625,0.3828125,1.6089422303471808,1.8552499431167917,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,50,0.234375,0.4453125,5.6363871922934585,1.375895105487554e-05,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,51,0.265625,0.4140625,1.729971358653027,0.2289475210954139,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,52,0.3671875,0.3671875,1.952385098319548,1.7750268838409353,198.99999999999983,17.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,53,0.2890625,0.3671875,0.5000492283684531,0.525102285263218,100.50875002466861,7.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,54,0.3359375,0.421875,1.6876959884898528,4.276962556167966,198.99999999999983,27.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,55,0.2578125,0.390625,0.6716413915357816,4.863100610098737,198.99999999999983,12.5,0.0,0.0,0.0,0.0
baseline,False,,,1.4,57,0.328125,0.3984375,0.5297058709403963,1.973510748639294e-06,198.99999999999983,12.5,0.0,0.0,0.0,0.0
